ICMMID,Confidence.Factor,Mine_Name,Group_Names,Latitude,Longitude,Asset_Type,Country_Region,Primary_Commodity,Secondary_Commodity,Other_Commodities,Production,Processing,Net_GDP_Decrease,Risk_category
ICMM13630,High,Longwan,NA,23.045,110.94,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13631,High,Los Helados,NA,-28.341,-69.586,Mine,Chile,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13633,High,Luoba,NA,34.323,105.062,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13634,High,Luoping,Luoping;Xindian Refinery,24.921,104.311,Smelter;Refinery,China,zinc,lead,NA,NA,TRUE,51,Elevated
ICMM13640,High,Mangazeisky,Mangazeisky;Mangazeisky,65.674,130.091,Mine,Russia,silver,lead,zinc;gold;copper,TRUE,NA,36,Elevated
ICMM13642,High,Marcona (Shouxin),NA,-15.272,-75.209,Mine,Peru,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13649,High,McIlvenna Bay,McIlvenna Bay,54.65,-102.834,Mine,Canada,copper,gold,lead;silver;zinc,TRUE,NA,56,Elevated
ICMM13650,High,Mednogorsk refinery,Mednogorsk refinery;Mednogorsk smelter,51.417,57.567,Smelter;Refinery,Russia,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13651,High,Mengyaa,Mengyaa;Zhaxico,29.642,91.104,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM13653,High,Miasteczko Slaskie,Miasteczko Slaskie;Miasteczko Slaskie Smelter;Miasteczko Slaskie Refinery,50.501,18.928,Smelter,Poland,zinc,lead,NA,NA,TRUE,51,Elevated
ICMM13654,High,Miduk,Miduk;Shahre Babak Complex,30.421,55.165,Mine,Iran,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13656,High,Mikheevsky,NA,60.995,53.192,Mine,Russia,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13662,High,Ming,Ming;Ming,49.905,-56.091,Mine,Canada,copper,gold,silver;zinc,TRUE,NA,56,Elevated
ICMM13665,High,Mirador,Mirador;Mirador,-3.579,-78.433,Mine,Ecuador,copper,gold,silver,TRUE,NA,56,Elevated
ICMM13666,High,Moa Bay Mine and HPAL,Moa Bay Mine and HPAL;Ernesto Guevara HPAL Refinery;Pedro Sotto Alba Plant,20.633,-74.933,Mine;Plant,Cuba,nickel,cobalt,NA,TRUE,TRUE,22,Moderate
ICMM13668,High,Mogalakwena,NA,-24.182,29.021,Mine,South Africa,platinum,NA,NA,TRUE,NA,54,Elevated
ICMM13669,High,Monchegorsk (Severonikel) refinery,Monchegorsk (Severonikel) refinery;Monchegorsk (Severonikel) smelter;Monchegorsk;Monchegorsk Refinery;Monchegorsk Smelter;Severonickel Smelter;Kola Refinery,67.916,32.844,Smelter;Refinery,Russia,nickel,copper,cobalt,NA,TRUE,22,Moderate
ICMM13673,High,Mostar,NA,43.333,17.833,Smelter,Bosnia and Herzegovina,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13674,High,Mount Holly,Mount Holly;Mt Holly Smelter,33.048,-80.054,Smelter,United States,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13676,High,Mount Polley,Mount Polley;Mount Polley,52.549,-121.639,Mine,Canada,copper,gold,silver,TRUE,NA,56,Elevated
ICMM13681,High,Mufulira smelter,NA,-13.567,28.272,Smelter,Zambia,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13683,High,Munali,Munali;Munali,-15.925,28.131,Mine,Zambia,nickel,copper,cobalt;palladium;platinum,TRUE,NA,22,Moderate
ICMM13686,High,Myra Falls,Myra Falls;Myra Falls,49.575,-125.596,Mine,Canada,zinc,lead,copper;silver;gold,TRUE,NA,51,Elevated
ICMM13687,High,Nababeep (O'okiep) refinery,Nababeep (O'okiep) refinery;Nababeep (O'okiep) smelter;Nababeep Smelter;Nababeep Plant,-29.584,17.785,Smelter;Refinery;Plant,South Africa,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13688,High,Nadezhdinsky (Nadezhda) refinery,Nadezhdinsky (Nadezhda) refinery;Nadezhdinsky (Nadezhda) smelter;Norilsk smelter;Nadezhda Smelter;Norilsk Taimyr Sinter Plant,69.322,87.994,Smelter;Refinery;Plant,Russia,copper,nickel,NA,NA,TRUE,56,Elevated
ICMM13689,High,Nag Hammadi,NA,26.067,32.217,Smelter,Egypt,aluminium,NA,NA,NA,TRUE,201,Elevated
,,,,,,,,,,,,,,
ICMM13692,High,Nanguo smelter,Nanguo smelter;Nanguo Smelter;Nanko Refinery,22.53,107.799,Smelter;Refinery,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13693,High,Naoshima refinery,Naoshima refinery;Naoshima smelter,34.583,134.367,Smelter;Refinery,Japan,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13695,High,New Afton,New Afton;New Afton,50.661,-120.512,Mine,Canada,copper,gold,palladium;silver,TRUE,NA,56,Elevated
ICMM13698,High,New Madrid,New Madrid;New Madrid Smelter,36.511,-89.564,Smelter,United States,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13699,High,New Zhuzhou,New Zhuzhou;Zhuye Smelter;Zhuzhou Smelter;Zhuzhou Smelter; Zhuzhou Plant,27.875,113.077,Smelter,China,zinc,lead,silver;copper;indium,NA,TRUE,51,Elevated
ICMM13700,High,Ngezi,Ngezi;Hartley;Selous Plant,-18.032,30.432,Mine,Zimbabwe,platinum,palladium,rhodium;nickel;copper;gold,TRUE,NA,54,Elevated
ICMM13701,High,Ningde smelter,Ningde smelter;Fujian Liande Plant;Chinalco Southeast Smelter;Chinalco Southeast Refinery,26.731,119.628,Smelter;Refinery;Plant,China,nickel,copper,NA,NA,TRUE,22,Moderate
ICMM13702,High,Niukutou,NA,36.405,94.9,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13703,High,Norf (Neuss),Norf (Neuss);Neuss Smelter,51.15,6.782,Smelter,Germany,aluminium,NA,NA,NA,TRUE,201,Elevated
,,,,,,,,,,,,,,
ICMM13706,High,Novokuznetsk,NA,53.765,87.078,Smelter,Russia,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13708,High,Nunavik,Nunavik;Raglan,61.689,-73.681,Mine,Canada,nickel,copper,gold;nickel;palladium;platinum,TRUE,NA,22,Moderate
ICMM13716,High,Onahama refinery,Onahama refinery;Onahama smelter,36.967,140.883,Smelter;Refinery,Japan,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13717,High,Onsan Copper Refinery,Onsan Copper Refinery;Onsan Copper Smelter,35.317,129.35,Smelter;Refinery,South Korea,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13718,High,Ormet,NA,51.418,59.113,Mine,Russia,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13722,High,Oyu Tolgoi,Oyu Tolgoi,43.016,106.827,Mine,Mongolia,copper,gold,molybdenum;silver,TRUE,NA,56,Elevated
ICMM13723,High,Paipote refinery,Paipote refinery;Paipote smelter;Hernan Videla (Paipote) Smelter;Virginia Plant,-27.416,-70.254,Smelter;Refinery;Plant,Chile,copper,NA,NA,NA,TRUE,56,Elevated
,,,,,,,,,,,,,,
ICMM13727,High,Paranepanema refinery,Paranepanema refinery;Paranepanema smelter,-12.697,-38.322,Smelter;Refinery,Brazil,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13728,High,Parral Tailings,Parral Tailings,26.931,-105.594,Mine,Mexico,silver,gold,lead;copper;zinc,TRUE,NA,36,Elevated
ICMM13729,High,Pasar refinery,Pasar refinery;Pasar smelter;PASAR Smelter;PASAR Refinery,10.898,124.434,Smelter;Refinery,Philippines,copper,gold,silver,NA,TRUE,56,Elevated
ICMM13736,High,Perkoa,Perkoa;Perkoa,12.374,-2.609,Mine,Burkina Faso,zinc,silver,lead;copper;gold,TRUE,NA,51,Elevated
ICMM13738,High,Piaui,Piaui;Piaui;Brejo Seco,-8.473,-41.974,Mine,Brazil,nickel,cobalt,NA,TRUE,NA,22,Moderate
ICMM13739,High,Piedras Verdes,Piedras Verdes;Piedras Verdes,27.164,-109.019,Mine,Mexico,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13745,High,Pirdop refinery,Pirdop refinery;Pirdop smelter,42.7,24.183,Smelter;Refinery,Bulgaria,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13746,High,Platosa,Platosa;La Platosa/Saltierra,25.929,-103.664,Mine,Mexico,silver,lead,zinc;gold,TRUE,NA,36,Elevated
,,,,,,,,,,,,,,
ICMM13748,High,Podgorica,NA,42.433,19.267,Smelter,Montenegro,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13751,High,Prairie Creek,NA,61.499,-124.713,Mine,Canada,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13752,High,Prominent Hill,Prominent Hill,-29.685,135.714,Mine,Australia,copper,gold,silver,TRUE,NA,56,Elevated
ICMM13753,High,PT Halmahera Lygend Mines,PT Halmahera Lygend Mines;Halmahera Persada Lygend Plant;Megah Surya Pertiwi Smelter;HJF RKEF Smelter,-1.536,127.422,Mine,Indonesia,nickel,cobalt,NA,TRUE,NA,22,Moderate
ICMM13754,High,PT Huayue Nickel Cobalt (HNC),PT Huayue Nickel Cobalt (HNC);Hengjaya RKEF Smelter;Ranger RKEF Smelter;Guang Ching Smelter;Sulawesi Mining Investment Smelter;Tsingshan Steel Smelter;Cahaya Sulawesi Smelter;Tsingshan Stainless Smelter;Bukit Sulawesi Smelter;QMB Plant;Morowali Processing Facility;HNC HPAL Smelter;Oracle;NPI to Matte Plant;Walsin Smelter;ZhongTsing Smelter;Yongheng Smelter;Oracle Smelter;Zhongwei Plant;Excelsior Plant,-2.84,122.166,Mine,Indonesia,nickel,copper,diamond;gold;iron ore;cobalt;silver;zinc,TRUE,NA,22,Moderate
ICMM13756,High,Puerto Madryn,NA,-42.75,-65.6,Smelter,Argentina,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13758,High,Pumpi,Pumpi;Pumpi,-10.645,25.99,Mine,Democratic Republic of the Congo,copper,cobalt,NA,TRUE,NA,56,Elevated
ICMM13759,High,Pumpkin Hollow UG,NA,38.91,-119.05,Mine,United States,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13760,High,Punta Gorda,Punta Gorda;Punta Gorda,20.633,-74.872,Mine,Cuba,nickel,cobalt,NA,TRUE,NA,22,Moderate
ICMM13761,High,Qatalum,NA,26.133,51.2,Smelter,Qatar,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13762,High,Qiandongshan,NA,33.233,105.966,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13763,High,Qiaojia Maozu,Qiaojia Maozu;Maozu,27.357,102.984,Mine,China,zinc,lead,NA,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM13767,High,Qiqihaer Smelter,Qiqihaâ€™er smelter;Qiqihaer Smelter,47.182,123.576,Smelter,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13768,High,Qixiashan,Qixiashan;Qixiashan;Ganjiaxiang;Huzhaoshan;Pingshantou,32.157,118.959,Mine,China,zinc,lead,silver;gold,TRUE,NA,51,Elevated
ICMM13769,High,Qujing,Qujing;Chihong Smelter;Huize Smelter,25.546,103.732,Smelter,China,zinc,lead,NA,NA,TRUE,51,Elevated
ICMM13774,High,Ravensthorpe,NA,-33.676,120.314,Mine,Australia,nickel,NA,NA,TRUE,NA,22,Moderate
ICMM13775,High,Red Chris,Red Chris,57.733,-129.767,Mine,Canada,copper,gold,silver,TRUE,NA,56,Elevated
ICMM13777,High,Renukoot smelter,NA,25,82.567,Smelter,India,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13779,High,Risdon,NA,-42.817,147.267,Smelter,Australia,zinc,NA,NA,NA,TRUE,51,Elevated
ICMM13780,High,Rongguan,NA,45.736,118.136,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13781,High,Ronnskar refinery,Ronnskar refinery;Ronnskar smelter,64.667,21.2,Smelter;Refinery,Sweden,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13787,High,Safford,NA,32.833,-109.7,Mine,United States,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13788,High,Saganoseki refinery,Saganoseki refinery;Saganoseki smelter;Saganoseki Smelter;Saganoseki Refinery;Saganoseki Smelter,33.252,131.874,Smelter;Refinery,Japan,copper,gold,ferronickel;molybdenum;nickel;palladium;platinum;silver,NA,TRUE,56,Elevated
ICMM13794,High,Samsun smelter,Samsun smelter;Samsun Smelter;Samsun Refinery;Samsun Refinery,41.242,36.46,Smelter;Refinery,Turkey,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13796,High,San Ciprian,NA,43.5,-7.25,Smelter;Refinery,Spain,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13798,High,San Dimas,San Dimas,24.133,-105.917,Mine,Mexico,silver,gold,NA,TRUE,NA,36,Elevated
ICMM13801,High,San Jose (Oaxaca MX),San Jose (Oaxaca MX);San Jose,16.691,-96.704,Mine,Mexico,silver,gold,lead;copper;zinc,TRUE,NA,36,Elevated
ICMM13802,High,San Sebastian,NA,24.423,-103.807,Mine,Mexico,silver,NA,NA,TRUE,NA,36,Elevated
ICMM13806,High,Santa Francisca,Santa Francisca;El Porvenir;Asientos,22.23,-102.111,Mine,Mexico,zinc,gold,lead;copper;silver,TRUE,NA,51,Elevated
ICMM13808,High,Santa Maria de la Paz,Santa Maria de la Paz;Santa Maria De La Paz Mine,23.676,-100.707,Mine,Mexico,copper,zinc,gold;silver;arsenic,TRUE,NA,56,Elevated
ICMM13809,High,Santa Rita,Santa Rita;Santa Rita,-14.185,-39.702,Mine,Brazil,nickel,copper,gold;cobalt;palladium;platinum,TRUE,NA,22,Moderate
ICMM13812,High,Sar Chesmeh refinery,Sar Chesmeh refinery;Sar Chesmeh smelter;Sarcheshmeh;Sarcheshmeh;Sar Cheshmeh SX EW,29.951,55.865,Smelter;Refinery,Iran,copper,gold,molybdenum;rhenium;silver,NA,TRUE,56,Elevated
ICMM13813,High,Sasa,Sasa;SASA,42.117,22.518,Mine,North Macedonia,zinc,lead,silver,TRUE,NA,51,Elevated
ICMM13814,High,Sayanogorsk,NA,53.533,91.917,Smelter,Russia,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13819,High,Shaanxi Dongling (ISF),Shaanxi Dongling (ISF);Shaanxi Dongling (VR);Baoji Dongling Refinery;Baoji Smelter,34.471,107.233,Smelter,China,zinc,lead,NA,NA,TRUE,51,Elevated
ICMM13821,High,Shaimerden,NA,51.991,62.294,Mine,Kazakhstan,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13822,High,Shangluo,NA,33.829,110.015,Smelter,China,zinc,NA,NA,NA,TRUE,51,Elevated
,,,,,,,,,,,,,,
ICMM13824,High,Sher Tara Fe/Zn,NA,49.299,119.906,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13825,High,Shituru,Shituru;Kamatanda;Shituru Smelter;Shituru Refinery;Gecamines Refinery,-10.956,26.776,Mine,Democratic Republic of the Congo,copper,cobalt,cadmium;zinc,TRUE,NA,56,Elevated
ICMM13826,High,Sichuan Hongda,Sichuan Hongda;Sichuan Hongda Refinery;Shifang Refinery,31.142,104.046,Smelter,China,zinc,NA,NA,NA,TRUE,51,Elevated
ICMM13830,High,Slatina,NA,44.433,24.35,Smelter,Romania,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13832,High,Sredneuralsk (Revda) refinery,Sredneuralsk (Revda) refinery;Sredneuralsk (Revda) smelter;Sredneuralsk Smelter,56.683,60.136,Smelter;Refinery,Russia,copper,gold,silver;zinc,NA,TRUE,56,Elevated
,,,,,,,,,,,,,,
ICMM13835,High,Sukpo/Seokpo,NA,37.041,129.053,Smelter,South Korea,zinc,NA,NA,NA,TRUE,51,Elevated
ICMM13836,High,Sundsvall,NA,62.18,17.2,Smelter,Sweden,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13837,High,Sungun,Sungun;Sungun;Sungun Refinery;Sungun Plant,38.692,46.702,Mine,Iran,copper,molybdenum,NA,TRUE,NA,56,Elevated
ICMM13838,High,Sunndal,NA,62.39,8.37,Smelter,Norway,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13843,High,Taifeng Group,Taifeng Group;Hunan Taifeng Smelter,28.558,109.372,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13845,High,Talvivaara,Talvivaara;Talvivaara Plant,63.971,27.994,Mine,Finland,nickel,zinc,copper;cobalt,TRUE,NA,22,Moderate
ICMM13846,High,Tamano refinery,Tamano refinery;Tamano smelter,34.483,133.25,Smelter;Refinery,Japan,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13851,High,Tayahua,Tayahua;Tayahua,24.696,-101.466,Mine,Mexico,zinc,lead,copper;silver;gold,TRUE,NA,51,Elevated
ICMM13853,High,Teghout,Teghout;Teghout,41.095,44.841,Mine,Armenia,copper,molybdenum,NA,TRUE,NA,56,Elevated
ICMM13854,High,Tema,Tema;Gold Recovery Ghana Plant,5.637,0.009,Smelter,Ghana,aluminium,gold,palladium;platinum;rhodium;silver,NA,TRUE,201,Elevated
ICMM13858,High,Timok,Timok;Timok,44.018,22.13,Mine,Serbia,copper,gold,silver;arsenic,TRUE,NA,56,Elevated
ICMM13859,High,Tizapa,Tizapa;Tizapa,19.038,-100.232,Mine,Mexico,silver,gold,lead;zinc;copper,TRUE,NA,36,Elevated
ICMM13861,High,Tominskoye,Tominskoye,54.922,61.252,Mine,Russia,copper,gold,molybdenum;rhodium;silver,TRUE,NA,56,Elevated
ICMM13862,High,Tongkeng,Tongkeng;Lamo;Dachang Smelter;Tongkeng,24.829,107.573,Mine,China,zinc,tin,silver;copper;lead,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM13864,High,Townsville,Townsville;SMC Refinery,-19.33,146.89,Smelter;Refinery,Australia,zinc,NA,NA,NA,TRUE,51,Elevated
ICMM13865,High,Toyo refinery,Toyo refinery;Toyo smelter;Toyo Smelter;Toyo Refinery,33.95,133.232,Smelter;Refinery,Japan,copper,gold,silver,NA,TRUE,56,Elevated
ICMM13866,High,Tres Marias (DL),Tres Marias (DL);Tres Marias (RLE);Tres Marias Refinery;Cia Paraibuna de Metais Plant;Tres Marias,-18.189,-45.243,Smelter,Brazil,zinc,lead,zinc,NA,TRUE,51,Elevated
ICMM13867,High,Tres Valles,Tres Valles,-31.7,-70.917,Mine,Chile,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13868,High,Trojan,Trojan;Trojan;Bindura Smelter;Bindura Refinery;Trojan;Freda and Rebecca;Trojan Mine;Bindura Nickel Group,-17.332,31.287,Mine,Zimbabwe,nickel,copper,gold;cobalt,TRUE,NA,22,Moderate
ICMM13869,High,Tschudi SxEw,Tschudi SxEw;Tsumeb West,-19.246,17.693,Mine;Smelter,Namibia,copper,gold,lead;silver;zinc,TRUE,TRUE,56,Elevated
ICMM13873,High,Tumurtin Ovoo,Tumurtin Ovoo;Tumurtiin Ovoo,46.788,113.322,Mine;Plant,Mongolia,zinc,cadmium,NA,TRUE,TRUE,51,Elevated
ICMM13874,High,Tuticorin refinery,Tuticorin refinery;Tuticorin smelter,8.783,78.133,Smelter;Refinery,India,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13875,High,Udokan project,NA,56.5,118.167,Mine,Russia,copper,NA,NA,TRUE,NA,56,Elevated
ICMM13880,High,Valle Central (El Teniente Tailings),Valle Central (El Teniente Tailings);Minera Valle Central,-34.242,-70.68,Mine,Chile,copper,molybdenum,NA,TRUE,NA,56,Elevated
ICMM13881,High,Valleyfield,Valleyfield;Valleyfield Plant;Valleyfield Smelter;Valleyfield Refinery,45.228,-74.096,Smelter,Canada,zinc,copper,cadmium,NA,TRUE,51,Elevated
ICMM13884,High,Venalum,NA,8.22,-62.56,Smelter,Venezuela,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13885,High,Ventanas refinery,NA,-32.728,-71.499,Refinery,Chile,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13887,High,Voerde,Voerde;Voerde Smelter,51.619,6.607,Smelter,Germany,aluminium,NA,NA,NA,TRUE,201,Elevated
ICMM13895,High,Wenshan,Wenshan;Wenshan Tin Deposit,23.36,104.22,Mine,China,zinc,bauxite,antimony;tin,TRUE,NA,51,Elevated
ICMM13896,High,Wenshan Dulong,Wenshan Dulong;Wenshan Dulong;Hualian Refinery,22.896,104.536,Mine;Smelter,China,zinc,tin,silver;indium;lead,TRUE,TRUE,51,Elevated
ICMM13900,High,Wuhu refinery,Wuhu refinery;Wuhu smelter;Wuhu Refinery,31.35,118.417,Smelter;Refinery,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13901,High,Wuqia Wulagen,NA,39.838,74.686,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13904,High,Xiangrong,NA,29.333,109.513,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13905,High,Xiangyun Feilong,Xiangyun Feilong;Xiangyun Feilong Refinery;Xiangyun Feilong Smelter,25.543,100.585,Smelter,China,zinc,lead,NA,NA,TRUE,51,Elevated
ICMM13906,High,Xiaotieshan,Xiaotieshan;Baiyin Changtong;Baiyin Shenbu,36.646,104.242,Mine,China,zinc,lead,silver;copper;gold;cadmium,TRUE,NA,51,Elevated
ICMM13909,High,Xinjiang Wuxin smelter,NA,43.966,87.711,Smelter,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13911,High,XiTieShan,XiTieShan;Xitiexhan;Xitieshan;Xitieshan,37.323,95.564,Mine,China,zinc,lead,silver;tin;gold,TRUE,NA,51,Elevated
ICMM13914,High,Yanggu Xiangguang smelter,Yanggu Xiangguang smelter;Xinagguang Smelter;Xiangguang Smelter;Xiangguang Refinery,36.217,115.838,Smelter,China,copper,gold,silver,NA,TRUE,56,Elevated
ICMM13915,High,Yantai Guoxing refinery,Yantai Guoxing refinery;Yantai Guoxing smelter,37.533,121.567,Smelter;Refinery,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13920,High,Ying,Ying;Qiliping,34.245,111.338,Mine,China,silver,lead,zinc;molybdenum;copper;gold,TRUE,NA,36,Elevated
ICMM13921,High,Yinman,NA,40.876,113.755,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13922,High,Yinshan,Yinshan;Yinshan;Dexing Smelter;Dexing Refinery,28.969,117.581,Mine,China,copper,zinc,lead;molybdenum;silver;gold,TRUE,NA,56,Elevated
ICMM13923,High,Yongchang,NA,38.254,102.001,Mine,China,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM13924,High,Yongping,Yongping;Yongping;Tianpaishan,28.195,117.764,Mine,China,copper,gold,molybdenum;silver;tungsten,TRUE,NA,56,Elevated
ICMM13927,High,Yuguang,Yuguang Smelter;Shibin Refinery,35.135,112.632,Smelter,China,copper,zinc,lead,NA,TRUE,56,Elevated
ICMM13928,High,Yuguang smelter,Yuguang smelter;Yuguang Refinery;Jiyuan Smelter;Jiyuan Refinery,35.087,112.553,Smelter;Refinery,China,zinc,lead,antimony;bismuth;copper;gold;silver,NA,TRUE,51,Elevated
ICMM13930,High,Yuntong,"Yuntong;Yunnan;Kunming (Yunnan) Refinery;Kunming (Yunnan) Smelter;Kunming, Yunnan Refinery;Chifeng Smelter;Kunming Refinery;Yunnan Yuntong Refinery",25.097,102.678,Smelter,China,zinc,copper,nickel;silver,NA,TRUE,51,Elevated
ICMM13932,High,Zgounder,Zgounder;Zgounder,30.763,-7.743,Mine,Morocco,silver,gold,copper;lead;zinc;iron ore,TRUE,NA,36,Elevated
ICMM13933,High,Zhaotong Zn mine,Zhaotong Zn mine;Zhaotong;Zhaotong (Yiliang),27.513,103.993,Mine,China,zinc,lead,silver;gold,TRUE,NA,51,Elevated
ICMM13937,High,Zijin smelter,NA,42.894,130.291,Smelter,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM13938,High,Zinc Germanium Polytron,NA,29.683,102.424,Smelter,China,zinc,NA,NA,NA,TRUE,51,Elevated
ICMM13948,Moderate,Sacaton,Sacaton;Sacaton Mill,32.955,-111.816,Mine;Plant,United States,copper,gold,silver,TRUE,TRUE,56,Elevated
ICMM13968,Moderate,Troy,Troy,48.317,-115.86,Mine,United States,copper,silver,lead,TRUE,NA,56,Elevated
ICMM14021,Moderate,El Toqui,El Toqui,-45.036,-71.943,Mine,Chile,copper,gold,lead;silver;zinc,TRUE,NA,56,Elevated
ICMM14100,Moderate,Mt Leyshon,Mt Leyshon;Mt. Leyshon Mine,-20.291,146.272,Mine,Australia,copper,gold,silver,TRUE,NA,56,Elevated
ICMM14111,Moderate,Maria,Maria;Mariquita,31.048,-110.422,Mine,Mexico,copper,molybdenum,NA,TRUE,NA,56,Elevated
ICMM14221,Moderate,Selebi Phikwe,Selebi Phikwe;Selebi/Phikwe;Selebi Pikwe District,-22.064,27.802,Mine;Smelter;Plant,Botswana,nickel,copper,cobalt;silver,TRUE,TRUE,22,Moderate
ICMM14247,Moderate,Acoje Santa Cruz Ug,Sta. Cruz;Acoje Mine;Acoje Santa Cruz Ug;Acoje,15.77,119.997,Mine,Philippines,nickel,cobalt,copper;chromite;palladium;platinum,TRUE,NA,22,Moderate
ICMM14251,Moderate,Crocodile River,Crocodile River;Barplats Refinery;Zandfontein UG2 TSF,-25.705,27.8,Refinery,South Africa,platinum,palladium,iridium;nickel;chromite;gold;rhodium;rubidium;ruthenium;copper,NA,TRUE,54,Elevated
ICMM14267,Moderate,Kambalda,Kambalda;Kambalda Mine;South Kambalda,-31.298,121.8,Mine,Australia,nickel,copper,gold;cobalt;palladium;platinum;silver,TRUE,NA,22,Moderate
ICMM14268,High,Gamsberg,Gamsberg,-29.238,18.953,Mine,South Africa,zinc,manganese,silver;lead,TRUE,NA,51,Elevated
ICMM14273,High,La Caridad,La Caridad;La Caridad;La Caridad SX EW,30.319,-109.558,Mine;Smelter;Refinery,Mexico,copper,molybdenum,lead;gold;rhenium;selenium;silver;zinc,TRUE,TRUE,56,Elevated
ICMM14288,Moderate,Las Luces,Las Luces,-25.697,-70.499,Mine,Chile,copper,molybdenum,silver,TRUE,NA,56,Elevated
ICMM14289,Moderate,Pitinga,Pitinga,-0.761,-60.106,Mine,Brazil,tin,niobium,tantalum;thorium;lanthanides;uranium,TRUE,NA,33,Elevated
ICMM14290,Moderate,Anqing,Anqing;Anqing Copper Mine,30.572,116.958,Mine,China,copper,gold,iron ore;molybdenum;silver;cobalt,TRUE,NA,56,Elevated
,,,,,,,,,,,,,,
ICMM14331,High,Wushan,Wushan;Wujia;Wushan,29.747,115.646,Mine,China,copper,gold,silver,TRUE,NA,56,Elevated
ICMM14354,Moderate,Tocantins,Tocantins;Tocantinscnt;Tocantins Complex Chromite,-14.419,-48.439,Mine,Brazil,nickel,cobalt,chromite,TRUE,NA,22,Moderate
ICMM14356,High,Nkomati,Nkomati,-25.741,30.62,Mine,South Africa,nickel,cobalt,copper;gold;chromium;palladium;platinum;rhodium;chromium,TRUE,NA,22,Moderate
ICMM14367,Moderate,Indian Copper Complex,Indian Copper Complex;Moubhandar Smelter;ICC Refinery;Ghatsila Smelter;Indian Copper Complex;Mosabani;Mosaboni Concentrator,22.596,86.451,Mine;Smelter;Plant,India,copper,NA,NA,TRUE,TRUE,56,Elevated
ICMM14374,Moderate,Sibay,Sibay;Bashkir;Sibai Mine,52.693,58.638,Mine,Russia,copper,gold,lead;silver;zinc,TRUE,NA,56,Elevated
ICMM14402,Moderate,Santo Domingo,Santo Domingo,-25.074,-70.363,Mine,Chile,copper,silver,NA,TRUE,NA,56,Elevated
